language_dependency,file_path,function_name,line_number,call_body
match,snip.rpart.R,snip.rpart,75,"match(id2, id3, 0L)"
match,snip.rpart.R,snip.rpart,77,"match(id2, id3)"
match,snip.rpart.mouse.R,snip.rpart.mouse,48,"match(id2, id, 0L)"
match,snip.rpart.mouse.R,snip.rpart.mouse,52,"match(id, node[ff$var != ""<leaf>""], 0L)"
match,summary.rpart.R,summary.rpart,36,"match(parent.id, id)"
match,summary.rpart.R,summary.rpart,79,"match(sons, id)"
match,text.rpart.R,text.rpart,26,"match(node.left/2L, node)"
match,text.rpart.R,text.rpart,30,"match(2L * node, node)"
match,text.rpart.R,text.rpart,31,"match(node * 2L + 1L, node)"
match,text.rpart.R,text.rpart,90,"match(node[frame$var == ""<leaf>""], node)"
match,xpred.rpart.R,xpred.rpart,21,"match(c("""", ""formula"", ""data"", ""weights"", ""subset"",
                                  ""na.action""), names(fit$call), 0L)"
match,xpred.rpart.R,xpred.rpart,56,"match(names(xlevels), colnames(X))"
match,zzz.R,descendants,42,"match((nodes %/% 2L), nodes)"
match,zzz.R,node.match,21,"match(nodes, nodelist, 0L)"
match.arg,plotcp.R,plotcp,8,match.arg(upper)
match.arg,predict.rpart.R,predict.rpart,8,match.arg(type)
match.arg,residuals.rpart.R,residuals.rpart,10,match.arg(type)
match.call,rpart.R,rpart,8,match.call()
matrix,formatg.R,formatg,9,"matrix(temp, nrow = nrow(x))"
matrix,roc.rpart.R,roc.rpart,18,"matrix(FALSE, nrow = 1L, ncol = last.c)"
matrix,roc.rpart.R,roc.rpart,24,"matrix(TRUE, nrow = 1L, ncol = last.c)"
matrix,roc.rpart.R,roc.rpart,30,"matrix(0, nrow = cutoff.n, ncol = 1L)"
matrix,roc.rpart.R,roc.rpart,31,"matrix(0, nrow = cutoff.n, ncol = 1L)"
matrix,roc.rpart.R,roc.rpart,32,"matrix(0, nrow = cutoff.n, ncol = 1L)"
matrix,roc.rpart.R,roc.rpart,33,"matrix(0, nrow = cutoff.n, ncol = 1L)"
matrix,roc.rpart.R,roc.rpart,34,"matrix(0, nrow = cutoff.n, ncol = 1L)"
matrix,roc.rpart.R,roc.rpart,35,"matrix(0, nrow = cutoff.n, ncol = 1L)"
matrix,roc.rpart.R,roc.rpart,36,"matrix(0, nrow = cutoff.n, ncol = 1L)"
matrix,roc.rpart.R,roc.rpart,37,"matrix(0, nrow = cutoff.n, ncol = 1L)"
matrix,roc.rpart.R,roc.rpart,41,"matrix(0, nrow = 2L, ncol = 2L)"
matrix,rpart.R,rpart,185,"matrix(c(rpfit$isplit[, 2:3], rpfit$dsplit), ncol = 5L,
                     dimnames = list(tname[rpfit$isplit[, 1L] + 1L],
                     c(""count"", ""ncat"", ""improve"", ""index"", ""adj"")))"
matrix,rpart.R,rpart,193,"matrix(0L, nadd, max(cats))"
matrix,rpart.R,rpart,213,"matrix(0L, nrow(cs), ncc - ncs)"
matrix,rpart.R,rpart,256,"matrix(rpfit$dnode[, 4L + (0L:numclass)], ncol = numclass + 1L)"
matrix,rpart.class.R,rpart.class,13,"matrix(rep(1, numclass^2) - diag(numclass),
                                   numclass)"
matrix,rpart.class.R,rpart.class,37,"matrix(temp2, ncol = numclass)"
matrix,rpart.class.R,rpart.class,51,"matrix(temp2, numclass)"
matrix,rpart.class.R,rpart.class,67,"matrix(yprob, nrow = 1L)"
matrix,rpart.class.R,rpart.class,85,"matrix(temp1, ncol = nclass)"
matrix,rpart.class.R,rpart.class,87,"matrix(temp2, ncol = nclass)"
matrix,rpart.class.R,rpart.class,105,"matrix(temp1, ncol = nclass)"
matrix,rpart.poisson.R,rpart.poisson,45,"matrix(yval, nrow = 1L)"
matrix,rpartcallback.R,rpartcallback,62,"matrix(yback[1L:(nback * numy)], ncol = numy)"
matrix,rpartcallback.R,rpartcallback,73,"matrix(yback[1L:(n2 * numy)], ncol = numy)"
matrix,rpartcallback.R,rpartcallback,81,"matrix(yback[1L:(nback * numy)], ncol = numy)"
matrix,xpred.rpart.R,xpred.rpart,141,"matrix(pred, nrow = nrow(X), byrow = TRUE,
               dimnames = list(rownames(X), format(cp)))"
matrix,zzz.R,descendants,38,"matrix(TRUE, 1L, 1L)"
matrix,zzz.R,descendants,40,"matrix(FALSE, n, n)"
max,plotcp.R,plotcp,19,max(xerror + xstd)
max,rpart.class.R,rpart.class,7,max(y[!is.na(y)])
max,rpart.exp.R,rpart.exp,42,max(time)
max,rpartco.R,compress,108,"max(left$depth, right$depth)"
max,rpartco.R,rpartco,26,max(depth)
max,rpartco.R,rpartco,26,"max(depth, 4L)"
max,rpartco.R,rpartco,43,max(depth)
max,rsq.rpart.R,rsq.rpart,24,max(xerror + xstd)
max,text.rpart.R,text.rpart,78,max(string.bounding.box(stat)$columns)
max,text.rpart.R,text.rpart,79,max(string.bounding.box(stat)$rows)
max,zzz.R,descendants,45,max(lev)
max,zzz.R,string.bounding.box,15,"max(nchar(x, ""w""))"
min,plotcp.R,plotcp,19,min(xerror - xstd)
min,plotcp.R,plotcp,35,min(seq_along(xerror)[xerror == min(xerror)])
min,plotcp.R,plotcp,35,min(xerror)
min,rpartco.R,compress,109,"min(left$depth, right$depth)"
min,rpartco.R,compress,114,min(right$left[1L:mind] - left$right[1L:mind])
min,rsq.rpart.R,rsq.rpart,24,min(xerror - xstd)
min,zzz.R,tree.depth,8,min(depth)
missing,labels.rpart.R,labels.rpart,19,missing(minlength)
missing,labels.rpart.R,labels.rpart,19,missing(pretty)
missing,path.rpart.R,path.rpart,13,missing(nodes)
missing,plot.rpart.R,plot.rpart,8,missing(nspace)
missing,post.rpart.R,post.rpart,20,missing(title.)
missing,predict.rpart.R,predict.rpart,7,missing(type)
missing,predict.rpart.R,predict.rpart,9,missing(newdata)
missing,predict.rpart.R,predict.rpart,42,missing(newdata)
missing,print.rpart.R,print.rpart,6,missing(cp)
missing,rpart.R,rpart,35,missing(method)
missing,rpart.R,rpart,49,missing(parms)
missing,rpart.R,rpart,67,missing(parms)
missing,rpart.R,rpart,107,missing(control)
missing,rpart.R,rpart,139,missing(cost)
missing,rpart.R,rpart,285,missing(y)
missing,rpart.branch.R,rpart.branch,7,missing(branch)
missing,rpart.class.R,rpart.class,11,missing(parms)
missing,rpart.control.R,rpart.control,17,missing(minsplit)
missing,rpart.control.R,rpart.control,17,missing(minbucket)
missing,rpart.exp.R,rpart.exp,109,missing(parms)
missing,rpart.poisson.R,rpart.poisson,14,missing(parms)
missing,rpartco.R,rpartco,4,missing(parms)
missing,snip.rpart.R,snip.rpart,8,missing(toss)
missing,snip.rpart.mouse.R,snip.rpart.mouse,6,missing(parms)
missing,summary.rpart.R,summary.rpart,9,missing(file)
missing,text.rpart.R,text.rpart,15,missing(label)
missing,text.rpart.R,text.rpart,32,missing(pretty)
missing,text.rpart.R,text.rpart,32,missing(minlength)
missing,xpred.rpart.R,xpred.rpart,61,missing(cp)
missing,zzz.R,node.match,28,missing(leaves)
model.extract,residuals.rpart.R,residuals.rpart,8,"model.extract(model.frame(object), ""response"")"
model.extract,xpred.rpart.R,xpred.rpart,28,"model.extract(m, ""weights"")"
model.extract,xpred.rpart.R,xpred.rpart,31,"model.extract(m, ""response"")"
model.frame,model.frame.rpart.R,model.frame.rpart,10,"model.frame(object$terms, m, na.rpart)"
model.frame,predict.rpart.R,predict.rpart,13,"model.frame(Terms, newdata, na.action = na.action,
                                   xlev = attr(object, ""xlevels""))"
model.frame,residuals.rpart.R,residuals.rpart,8,model.frame(object)
model.matrix,rpart.matrix.R,rpart.matrix,27,"model.matrix(attr(frame, ""terms""), frame)[, -1L, drop = FALSE]"
model.offset,rpart.R,rpart,30,model.offset(m)
model.response,rpart.R,rpart,26,model.response(m)
model.weights,rpart.R,rpart,27,model.weights(m)
mtext,plotcp.R,plotcp,29,"mtext(""size of tree"", side = 3, line = 3)"
mtext,plotcp.R,plotcp,33,"mtext(""number of splits"", side = 3, line = 3)"
names,plotcp.R,plotcp,18,names(dots)
names,pred.rpart.R,pred.rpart,29,names(temp)
names,predict.rpart.R,predict.rpart,26,names(pred) <- names(where)
names,predict.rpart.R,predict.rpart,26,names(where)
names,predict.rpart.R,predict.rpart,29,names(where)
names,predict.rpart.R,predict.rpart,34,names(pred) <- names(where)
names,predict.rpart.R,predict.rpart,34,names(where)
names,predict.rpart.R,predict.rpart,37,names(where)
names,residuals.rpart.R,residuals.rpart,45,names(resid) <- names(y)
names,residuals.rpart.R,residuals.rpart,45,names(y)
names,rpart.R,rpart,14,names(Call)
names,rpart.R,rpart,87,names(xlevels)
names,rpart.R,rpart,96,names(formals(rpart.control))
names,rpart.R,rpart,97,names(extraArgs)
names,rpart.R,rpart,100,names(extraArgs)
names,rpart.R,rpart,108,names(control)
names,rpart.R,rpart,108,names(controls)
names,rpart.R,rpart,269,names(where) <- row.names(m)
names,rpart.class.R,rpart.class,17,names(parms)
names,rpart.class.R,rpart.class,18,names(parms)
names,rpart.class.R,rpart.class,21,names(parms)
names,rpart.class.R,rpart.class,22,names(parms)
names,rpart.exp.R,rpart.exp,112,names(parms)
names,rpart.exp.R,rpart.exp,114,names(parms)
names,rpart.exp.R,rpart.exp,117,names(parms)[indx == 0L]
names,rpart.exp.R,rpart.exp,118,names(parms) <- parmsNames[indx]
names,rpart.poisson.R,rpart.poisson,17,names(parms)
names,rpart.poisson.R,rpart.poisson,19,names(parms)
names,rpart.poisson.R,rpart.poisson,22,names(parms)[indx == 0L]
names,rpart.poisson.R,rpart.poisson,23,names(parms)
names,text.rpart.R,text.rpart,16,names(frame)
names,xpred.rpart.R,xpred.rpart,22,names(fit$call)
names,xpred.rpart.R,xpred.rpart,55,names(xlevels)
names,xpred.rpart.R,xpred.rpart,56,names(xlevels)
names<-,na.rpart.R,na.rpart,19,names(temp) <- row.names(x)[!keep]
naprint,print.rpart.R,print.rpart,30,naprint(omit)
naprint,printcp.R,printcp,35,naprint(omit)
naresid,predict.rpart.R,predict.rpart,43,"naresid(object$na.action, pred)"
naresid,residuals.rpart.R,residuals.rpart,47,"naresid(object$na.action, resid)"
nchar,summary.rpart.R,summary.rpart,88,"nchar(cuts[j], ""w"")"
nchar,summary.rpart.R,summary.rpart,100,"nchar(cuts[j], ""w"")"
nchar,zzz.R,string.bounding.box,15,"nchar(x, ""w"")"
ncol,na.rpart.R,na.rpart,7,ncol(xmiss)
ncol,na.rpart.R,na.rpart,7,ncol(xmiss)
ncol,na.rpart.R,na.rpart,12,ncol(xmiss)
ncol,na.rpart.R,na.rpart,12,ncol(xmiss)
ncol,na.rpart.R,na.rpart,13,ncol(ymiss)
ncol,na.rpart.R,na.rpart,13,ncol(ymiss)
ncol,na.rpart.R,na.rpart,14,ncol(xmiss)
ncol,na.rpart.R,na.rpart,14,ncol(xmiss)
ncol,plotcp.R,plotcp,10,ncol(p.rpart)
ncol,rpart.R,rpart,33,ncol(X)
ncol,rpart.R,rpart,83,ncol(X)
ncol,rpart.R,rpart,179,ncol(rpfit$cptable)
ncol,rpart.R,rpart,212,ncol(cs)
ncol,rpart.R,rpart,212,ncol(newc)
ncol,rpart.R,tfun,152,ncol(x)
ncol,rpart.class.R,rpart.class,61,ncol(yval)
ncol,rpart.class.R,rpart.class,70,ncol(yprob)
ncol,rpart.class.R,rpart.class,75,ncol(yval)
ncol,rpart.class.R,rpart.class,98,ncol(yval)
ncol,rpart.exp.R,rpart.exp,17,ncol(y)
ncol,rpart.poisson.R,rpart.poisson,4,ncol(y)
ncol,xpred.rpart.R,xpred.rpart,36,ncol(Y)
ncol,xpred.rpart.R,xpred.rpart,40,ncol(Y)
ncol,xpred.rpart.R,xpred.rpart,44,ncol(Y)
ncol,xpred.rpart.R,xpred.rpart,49,ncol(X)
ncol,xpred.rpart.R,xpred.rpart,105,ncol(Y)
new.env,rpartcallback.R,rpartcallback,99,new.env()
nrow,formatg.R,formatg,9,nrow(x)
nrow,labels.rpart.R,labels.rpart,27,nrow(ff)
nrow,plot.rpart.R,plot.rpart,6,nrow(x$frame)
nrow,pred.rpart.R,pred.rpart,6,nrow(frame)
nrow,pred.rpart.R,pred.rpart,7,nrow(x)
nrow,pred.rpart.R,pred.rpart,11,nrow(frame)
nrow,rpart.R,rpart,29,nrow(m)
nrow,rpart.R,rpart,32,nrow(X)
nrow,rpart.R,rpart,173,nrow(rpfit$isplit)
nrow,rpart.R,rpart,175,nrow(rpfit$csplit)
nrow,rpart.R,rpart,180,nrow(rpfit$cptable)
nrow,rpart.R,rpart,213,nrow(cs)
nrow,rpart.exp.R,rpart.exp,18,nrow(y)
nrow,snip.rpart.R,snip.rpart,58,nrow(x$csplit)
nrow,summary.rpart.R,summary.rpart,44,nrow(x$splits)
nrow,text.rpart.R,text.rpart,12,nrow(x$frame)
nrow,text.rpart.R,text.rpart,50,nrow(frame)
nrow,xpred.rpart.R,xpred.rpart,48,nrow(X)
nrow,xpred.rpart.R,xpred.rpart,71,nrow(X)
nrow,xpred.rpart.R,xpred.rpart,137,nrow(X)
nrow,xpred.rpart.R,xpred.rpart,141,nrow(X)
nzchar,post.rpart.R,post.rpart,23,nzchar(title.)
on.exit,post.rpart.R,post.rpart,10,on.exit(dev.off())
on.exit,post.rpart.R,post.rpart,13,on.exit(invisible(par(oldpar)))
on.exit,roc.rpart.R,roc.rpart,60,on.exit(par(o.par))
on.exit,summary.rpart.R,summary.rpart,11,on.exit(sink())
order,summary.rpart.R,summary.rpart,38,order(id[rows])
outer,roc.rpart.R,roc.rpart,13,"outer(cutoffs, object$frame$yprob[endnodes, 2L], ss.compare)"
par,post.rpart.R,post.rpart,9,"par(mar = c(2,2,4,2) + 0.1)"
par,post.rpart.R,post.rpart,12,"par(mar = c(2,2,4,2) + 0.1)"
par,post.rpart.R,post.rpart,13,par(oldpar)
par,roc.rpart.R,roc.rpart,59,"par(pty = ""s"")"
par,roc.rpart.R,roc.rpart,60,par(o.par)
par,rsq.rpart.R,rsq.rpart,20,par(new = TRUE)
par,text.rpart.R,text.rpart,8,"par(""bg"")"
par,text.rpart.R,text.rpart,19,"par(""cxy"")"
paste,labels.rpart.R,labels.rpart,80,"paste((xlevels[[cindex[i]]])[splits == 1L], collapse = cl)"
paste,labels.rpart.R,labels.rpart,82,"paste((xlevels[[cindex[i]]])[splits == 3L], collapse = cl)"
paste,path.rpart.R,path.rpart,19,"paste(""  "", path.i)"
paste,path.rpart.R,path.rpart,29,"paste(""  "", path.i)"
paste,post.rpart.R,post.rpart,3,"paste(deparse(substitute(tree)), "".ps"", sep = """")"
paste,post.rpart.R,post.rpart,22,"paste(""Endpoint ="", temp)"
paste,print.rpart.R,print.rpart,11,"paste(rep("" "", spaces * 32L), collapse = """")"
paste,print.rpart.R,print.rpart,27,"paste(indent, z, n, format(signif(frame$dev, digits)), yval, term)"
paste,rpart.R,rpart,68,"paste(""rpart"", method, sep = ""."")"
paste,rpart.R,rpart,71,"paste(""rpart"", method, sep = ""."")"
paste,rpart.class.R,rpart.class,70,"paste(temp, yprob[, i], sep = "" "")"
paste,rpart.class.R,rpart.class,86,paste
paste,rpart.class.R,rpart.class,88,paste
paste,rpart.class.R,rpart.class,106,paste
paste,rpart.exp.R,rpart.exp,139,"paste(formatg(yval[, 1L], digits))"
paste,rpart.poisson.R,rpart.poisson,49,"paste(formatg(yval[, 1L], digits))"
paste,summary.rpart.R,summary.rpart,48,"paste(""<"", format(signif(x$splits[i, 4L], digits)))"
paste,summary.rpart.R,summary.rpart,50,"paste(""<"", format(signif(x$splits[i, 4L], digits)))"
paste,summary.rpart.R,summary.rpart,51,"paste(""splits as "",
           paste(c(""L"", ""-"", ""R"")[x$csplit[x$splits[i, 4L], 1:temp[i]]],
                 collapse = """", sep = """"),
           collapse = """")"
paste,summary.rpart.R,summary.rpart,52,"paste(c(""L"", ""-"", ""R"")[x$csplit[x$splits[i, 4L], 1:temp[i]]],
             collapse = """", sep = """")"
paste,summary.rpart.R,summary.rpart,91,"paste(""      "", format(sname[j], justify = ""left""), "" "", temp,
	      "" improve="", format(signif(x$splits[j, 3L], digits)),
	      "", ("", nn - x$splits[j, 1L], "" missing)"", sep = """")"
paste,summary.rpart.R,summary.rpart,104,"paste(""      "", format(sname[j], justify = ""left""), "" "",
          temp,
          "" agree="", format(round(agree, 3L)),
          "", adj="" , format(round(adj, 3L)),
          "", ("", x$splits[j, 1L], "" split)"", sep = """")"
paste,xpred.rpart.R,xpred.rpart,34,"paste(""rpart"", method, sep = ""."")"
paste,zzz.R,node.match,26,"paste(bad, collapse = "","")"
paste,zzz.R,node.match,30,"paste(good[leaves], collapse = "","")"
paste0,formatg.R,formatg,4,"paste0(""%."", digits, ""g"")"
paste0,labels.rpart.R,labels.rpart,48,"paste0(temp1, cutpoint)"
paste0,labels.rpart.R,labels.rpart,49,"paste0(temp2, cutpoint)"
paste0,labels.rpart.R,labels.rpart,93,"paste0(ifelse(ncat < 2L, """", ""=""), lsplit)"
paste0,labels.rpart.R,labels.rpart,94,"paste0(ifelse(ncat < 2L, """", ""=""), rsplit)"
paste0,labels.rpart.R,labels.rpart,105,"paste0(varname[parent[odd]], rsplit[parent[odd]])"
paste0,labels.rpart.R,labels.rpart,106,"paste0(varname[parent[!odd]], lsplit[parent[!odd]])"
paste0,plot.rpart.R,plot.rpart,23,"paste0(""device"", dev.cur())"
paste0,print.rpart.R,print.rpart,15,"paste0(c("""", indent[depth]), format(node), "")"")"
paste0,print.rpart.R,print.rpart,16,"paste0(format(node), "")"")"
paste0,rpart.anova.R,rpart.anova,6,"paste0(""  mean="", formatg(yval, digits),
                    "", MSE="" , formatg(dev/wt, digits))"
paste0,rpart.anova.R,rpart.anova,10,"paste0(formatg(yval, digits), ""\nn="", n)"
paste0,rpart.branch.R,rpart.branch,8,"paste0(""device"", dev.cur())"
paste0,rpart.class.R,rpart.class,69,"paste0(temp, "" ("", yprob[, 1L])"
paste0,rpart.class.R,rpart.class,71,"paste0(temp, "")"")"
paste0,rpart.class.R,rpart.class,91,"paste0(""  predicted class="", format(group, justify = ""left""),
                    ""  expected loss="", formatg(dev, digits),
                    ""  P(node) ="", formatg(nodeprob, digits), ""\n"",
                    ""    class counts: "", temp1, ""\n"",
                    ""   probabilities: "", temp2)"
paste0,rpart.class.R,rpart.class,107,"paste0(format(group, justify = ""left""), ""\n"", temp1)"
paste0,rpart.exp.R,rpart.exp,132,"paste0(""  events="", formatg(yval[, 2L]),
                   "",  estimated rate="" , formatg(yval[, 1L], digits),
                   "" , mean deviance="", formatg(dev/wt, digits))"
paste0,rpart.exp.R,rpart.exp,137,"paste0(formatg(yval[, 1L], digits), ""\n"",
                              formatg(yval[, 2L]) , ""/"", n)"
paste0,rpart.poisson.R,rpart.poisson,39,"paste0(""  events="", formatg(yval[, 2L]),
                   "",  estimated rate="" , formatg(yval[, 1L], digits),
                   "" , mean deviance="", formatg(dev/wt, digits))"
paste0,rpart.poisson.R,rpart.poisson,47,"paste0(formatg(yval[, 1L], digits), ""\n"",
                              formatg(yval[, 2L]), ""/"", n)"
paste0,rpartco.R,rpartco,5,"paste0(""device"", dev.cur())"
paste0,snip.rpart.mouse.R,snip.rpart.mouse,7,"paste0(""device"", dev.cur())"
paste0,summary.rpart.R,summary.rpart,59,"paste0(cuts, ifelse(temp >= 2L, "","", ifelse(temp == 1L, "" to the right,"", "" to the left, "")))"
plot,meanvar.rpart.R,meanvar.rpart,13,"plot(x, y, xlab = xlab, ylab = ylab, type = ""n"", ...)"
plot,plot.rpart.R,plot.rpart,21,"plot(temp1, temp2, type = ""n"", axes = FALSE, xlab = """", ylab = """", ...)"
plot,plotcp.R,plotcp,20,plot
plot,post.rpart.R,post.rpart,16,"plot(tree, uniform = TRUE, branch = 0.2, compress = TRUE, margin = 0.1)"
plot,roc.rpart.R,roc.rpart,62,"plot(1-specificity, sensitivity, type = ""o"", xlim = c(0, 1),
                 ylim = c(0, 1), ylab = ""Sensitivity"", xlab = ""1-Specificity"")"
plot,roc.rpart.R,roc.rpart,66,"plot(specificity, sensitivity, type = ""o"", xlim = c(0, 1),
                 ylim = c(0, 1), ylab = ""Sensitivity"", xlab = ""Specificity"")"
plot,rsq.rpart.R,rsq.rpart,18,"plot(nsplit, 1 - rel.error, xlab = ""Number of Splits"", ylab = ""R-square"",
        ylim = c(0, 1), type = ""o"")"
plot,rsq.rpart.R,rsq.rpart,21,"plot(nsplit, 1 - xerror, type = ""o"", ylim = c(0, 1), lty = 2,
        xlab = "" "", ylab = "" "")"
plot,rsq.rpart.R,rsq.rpart,26,"plot(nsplit, xerror, xlab = ""Number of Splits"", ylab = ""X Relative Error"",
        ylim = ylim, type = ""o"")"
pmatch,rpart.R,rpart,58,"pmatch(method, c(""anova"", ""poisson"", ""class"", ""exp""))"
pmatch,rpart.class.R,rpart.class,18,"pmatch(names(parms), c(""prior"", ""loss"", ""split""), 0L)"
pmatch,rpart.class.R,rpart.class,48,"pmatch(parms$split, c(""gini"", ""information""))"
pmatch,rpart.exp.R,rpart.exp,114,"pmatch(names(parms), parmsNames, 0L)"
pmatch,rpart.exp.R,rpart.exp,121,"pmatch(parms$method, c(""deviance"", ""sqrt""))"
pmatch,rpart.poisson.R,rpart.poisson,19,"pmatch(names(parms), parmsNames, 0L)"
pmatch,rpart.poisson.R,rpart.poisson,26,"pmatch(parms$method, c(""deviance"", ""sqrt""))"
pmatch,xpred.rpart.R,xpred.rpart,10,"pmatch(method, c(""anova"", ""poisson"", ""class"", ""user"", ""exp""))"
pmax,prune.rpart.R,prune.rpart,9,"pmax(tree$cptable[, 1L], cp)"
pmax,rpart.R,rpart,241,"pmax(0L, rpfit$inode[, 3L] - 1L)"
pmax,rpart.R,rpart,253,"pmax(1L, init$counts)"
pmax,rpartco.R,compress,125,"pmax(tempr[1L:mind], right$right - slide)"
pmin,labels.rpart.R,labels.rpart,68,"pmin(seq_along(z), 52L)"
pmin,rpartco.R,compress,129,"pmin(templ[1L:mind], left$left)"
polygon,text.rpart.R,oval,66,"polygon(newx, newy, border = TRUE, col = bg)"
polygon,text.rpart.R,rectangle,74,"polygon(newx, newy, border = TRUE, col = bg)"
postscript,post.rpart.R,post.rpart,8,"postscript(file = filename, horizontal = horizontal, ...)"
print,printcp.R,printcp,22,"print(sort(as.character(used)), quote = FALSE)"
print,printcp.R,printcp,37,"print(x$cptable, digits = digits)"
print,summary.rpart.R,summary.rpart,24,"print(x$cptable, digits = digits)"
print,summary.rpart.R,summary.rpart,29,print(temp[temp > 0])
quantile,rpart.exp.R,rpart.exp,39,"quantile(dtimes, 0:1000/1000)"
quote,rpart.R,rpart,18,quote(stats::model.frame)
quote,rpartcallback.R,rpartcallback,33,"quote({
    temp <- user.eval(yback[1:nback], wback[1:nback], parms)
    if (length(temp$label) != numresp)
        stop(""User 'eval' function returned invalid label"")
    if (length(temp$deviance) != 1L)
        stop(""User 'eval' function returned invalid deviance"")
    as.numeric(as.vector(c(temp$deviance, temp$label)))
})"
quote,rpartcallback.R,rpartcallback,41,"quote({
    if (nback < 0L) { #categorical variable
        n2 <- -nback
        temp <- user.split(yback[1L:n2], wback[1L:n2],
                           xback[1L:n2], parms, FALSE)
        ncat <- length(unique(xback[1L:n2]))
        if (length(temp$goodness) != ncat - 1L ||
            length(temp$direction) != ncat)
            stop(""Invalid return from categorical 'split' function"")
    } else {
        temp <- user.split(yback[1L:nback], wback[1L:nback],
                           xback[1L:nback], parms, TRUE)
        if (length(temp$goodness) != (nback - 1L))
            stop(""User 'split' function returned invalid goodness"")
        if (length(temp$direction) != (nback - 1L))
            stop(""User 'split' function returned invalid direction"")
    }
    as.numeric(as.vector(c(temp$goodness, temp$direction)))
})"
quote,rpartcallback.R,rpartcallback,61,"quote({
    tempy <- matrix(yback[1L:(nback * numy)], ncol = numy)
    temp <- user.eval(tempy, wback[1L:nback], parms)
    if (length(temp$label) != numresp)
        stop(""User 'eval' function returned invalid label"")
    if (length(temp$deviance) != 1L)
        stop(""User 'eval' function returned invalid deviance"")
    as.numeric(as.vector(c(temp$deviance, temp$label)))
})"
quote,rpartcallback.R,rpartcallback,70,"quote({
    if (nback < 0L) { #categorical variable
        n2 <- -nback
        tempy <- matrix(yback[1L:(n2 * numy)], ncol = numy)
        temp <- user.split(tempy, wback[1L:n2], xback[1L:n2],
                           parms, FALSE)
        ncat <- length(unique(xback[1L:n2]))
        if (length(temp$goodness) != ncat - 1L ||
            length(temp$direction) != ncat)
            stop(""Invalid return from categorical 'split' function"")
    } else {
        tempy <- matrix(yback[1L:(nback * numy)], ncol = numy)
        temp <- user.split(tempy, wback[1:nback], xback[1L:nback],
                           parms, TRUE)
        if (length(temp$goodness) != (nback - 1L))
            stop(""User 'split' function returned invalid goodness"")
        if (length(temp$direction) != (nback - 1L))
            stop(""User 'split' function returned invalid direction"")
    }
    as.numeric(as.vector(c(temp$goodness, temp$direction)))
})"
quote,xpred.rpart.R,xpred.rpart,24,quote(stats::model.frame)
range,plot.rpart.R,plot.rpart,19,range(xx)
range,plot.rpart.R,plot.rpart,19,range(xx)
range,plot.rpart.R,plot.rpart,20,range(yy)
range,plot.rpart.R,plot.rpart,20,range(yy)
range,rpartco.R,rpartco,43,range(y)
rbind,roc.rpart.R,roc.rpart,18,"rbind(matrix(FALSE, nrow = 1L, ncol = last.c), pred.np)"
rbind,roc.rpart.R,roc.rpart,24,"rbind(pred.np, matrix(TRUE, nrow = 1L, ncol = last.c))"
rbind,rpart.R,rpart,214,"rbind(cs, newc)"
rbind,rpart.branch.R,rpart.branch,22,"rbind(x[is.left], x[is.left] + temp,
                x[sibling] - temp, x[sibling], NA)"
rbind,rpart.branch.R,rpart.branch,24,"rbind(y[is.left], y[parent], y[parent], y[sibling], NA)"
rep,labels.rpart.R,labels.rpart,87,"rep(""<leaf>"", n)"
rep,na.rpart.R,na.rpart,7,"rep(1, ncol(xmiss))"
rep,na.rpart.R,na.rpart,12,"rep(1, ncol(xmiss))"
rep,na.rpart.R,na.rpart,13,"rep(1, ncol(ymiss))"
rep,na.rpart.R,na.rpart,14,"rep(1, ncol(xmiss))"
rep,pred.rpart.R,pred.rpart,7,"rep(1, nrow(x), names = rownames(x))"
rep,pred.rpart.R,pred.rpart,20,"rep(0L, 2L)"
rep,print.rpart.R,print.rpart,11,"rep("" "", spaces * 32L)"
rep,print.rpart.R,print.rpart,23,"rep("" "", length(depth))"
rep,rpart.R,rpart,29,"rep(1, nrow(m))"
rep,rpart.R,rpart,83,"rep(0L, ncol(X))"
rep,rpart.R,rpart,119,"rep(1L:xval, length.out = nobs)"
rep,rpart.R,rpart,139,"rep(1, nvar)"
rep,rpart.R,tfun,152,"rep(is.ordered(x), ncol(x))"
rep,rpart.class.R,rpart.class,13,"rep(1, numclass^2)"
rep,snip.rpart.R,snip.rpart,52,"rep(1L:ff.n, ff$ncompete + ff$nsurrogate + (ff$var != ""<leaf>""))"
rep,text.rpart.R,text.rpart,50,"rep(TRUE, nrow(frame))"
rep,xpred.rpart.R,xpred.rpart,50,"rep(1, nobs)"
rep,xpred.rpart.R,xpred.rpart,52,"rep(0, nvar)"
rep,xpred.rpart.R,xpred.rpart,70,"rep(1L:xval, length.out = nobs)"
rep,xpred.rpart.R,xpred.rpart,88,"rep(1, nvar)"
return,labels.rpart.R,labels.rpart,28,"return(""root"")"
return,labels.rpart.R,labels.rpart,90,"return(cbind(ltemp, rtemp))"
return,model.frame.rpart.R,model.frame.rpart,4,return(m)
return,model.frame.rpart.R,model.frame.rpart,12,return(m)
return,path.rpart.R,path.rpart,24,return(invisible())
return,prune.rpart.R,prune.rpart,6,return(tree)
return,rpartco.R,rpartco,64,"return(list(x = x, y = y))"
return,snip.rpart.R,snip.rpart,10,return(x)
return,zzz.R,descendants,38,"return(matrix(TRUE, 1L, 1L))"
rev,rpart.exp.R,drate2,82,rev(cumsum(rev(tab1)))
